학교명,도로명주소,위도,경도,법정동,행정동
상원초등학교,"경기도 성남시 중원구 은행로 6 , 상원초등학교 (은행동)",37.45388412,127.1627759,은행동,은행2동
상탑초등학교,"경기도 성남시 분당구 판교로 647 , 상탑초등학교 (야탑동)",37.40620861,127.1456923,야탑동,야탑3동
서당초등학교,경기도 성남시 분당구 돌마로476번길 30 (서현동),37.37460238,127.1345888,서현동,서현2동
서현초등학교,"경기도 성남시 분당구 중앙공원로39번길 12 , 서현초등학교 (서현동)",37.38257622,127.12855,서현동,서현1동
성남동초등학교,"경기도 성남시 중원구 자혜로32번길 10 (금광동, 성남동초등학교)",37.44921626,127.1621785,금광동,금광2동
성남매송초등학교,"경기도 성남시 분당구 탄천로 97 (이매동, 성남매송초등학교)",37.40218357,127.1224032,이매동,이매2동
성남미금초등학교,"경기도 성남시 분당구 미금로 151 , 성남미금초등학교 (구미동)",37.34742048,127.1153003,구미동,구미1동
성남북초등학교,"경기도 성남시 수정구 희망로534번길 3 (산성동, 성남북초등학교)",37.45149984,127.1514735,산성동,산성동
성남서초등학교,"경기도 성남시 수정구 태평로 19 (태평동, 성남서초등학교)",37.44854378,127.1294247,태평동,태평3동
성남신기초등학교,경기도 성남시 분당구 황새울로 74 (정자동),37.36658192,127.1110596,정자동,정자동
성남신흥초등학교,"경기도 성남시 수정구 공원로436번길 17 , 성남신흥초등학교 (신흥동)",37.45057746,127.1434705,신흥동,신흥2동
성남은행초등학교,"경기도 성남시 중원구 순환로447번길 11 , 성남은행초등학교 (은행동)",37.46100245,127.1709003,은행동,은행2동
성남장안초등학교,"경기도 성남시 분당구 장안로51번길 10 , (분당동,성남장안초등학교)",37.37265481,127.1444439,분당동,분당동
성남제일초등학교,경기도 성남시 중원구 중앙동 광명로 184번길 23 (중앙동),37.43890676,127.1496107,중앙동,중앙동
성남수정초등학교,"경기도 성남시 수정구 제일로123번길 9 (수진동,성남제2초등학교)",37.43621121,127.1327837,수진동,수진2동
성남중앙초등학교,"경기도 성남시 중원구 원터로94번길 7 , 성남중앙초등학교 (성남동)",37.43625492,127.1435588,성남동,성남동
성남초등학교,"경기도 성남시 수정구 수정로 233 , 성남초등학교 (태평동)",37.44608455,127.144146,태평동,태평4동
성수초등학교,"경기도 성남시 수정구 모란로 11 (수진동,성수초등학교)",37.43376609,127.1272377,수진동,수진2동
수내초등학교,"경기도 성남시 분당구 백현로243번길 12 , 수내초등학교 (수내동)",37.36776564,127.1246626,수내동,수내3동
수진초등학교,"경기도 성남시 수정구 탄리로95번길 16 , 수진초등학교 (태평동)",37.44494388,127.1334651,태평동,태평3동
안말초등학교,"경기도 성남시 분당구 양현로 104 (이매동, 안말초등학교)",37.39306292,127.126152,이매동,이매1동
야탑초등학교,"경기 성남시 분당구 양현로 400 , 야탑초등학교 (야탑동,야탑초등학교)",37.41661561,127.1256267,야탑동,야탑1동
양영초등학교,"경기도 성남시 분당구 불정로406번길 17 (서현동,양영초등학교)",37.37465969,127.1400905,서현동,서현2동
오리초등학교,"경기도 성남시 분당구 미금로 121 (구미동, 오리초등학교)",37.34435285,127.1153793,구미동,구미동
왕남초등학교,"경기도 성남시 수정구 왕남로 24 (고등동, 왕남초등학교)",37.42868223,127.0984126,고등동,고등동
이매초등학교,경기도 성남시 분당구 양현로 146 (이매동),37.39721014,127.1264932,이매동,이매1동
중부초등학교,"경기도 성남시 중원구 자혜로 55 , 중부초등학교 (은행동)",37.45154694,127.1649507,은행동,은행1동
중원초등학교,"경기도 성남시 중원구 사기막골로31번길 46 (상대원동, 중원초등학교)",37.43785528,127.1678574,상대원동,상대원1동
중탑초등학교,"경기도 성남시 분당구 벌말로 68 (야탑동,중탑초등학교)",37.41392399,127.1396854,야탑동,야탑3동
청솔초등학교,"경기도 성남시 분당구 금곡로 243 , 청솔초등학교(금곡동, 청솔초등학교) (금곡동)",37.35465808,127.1141001,금곡동,금곡동
초림초등학교,경기도 성남시 분당구 수내로90번길 26 (수내동),37.37682557,127.1175924,수내동,수내1동
탄천초등학교,"경기도 성남시 분당구 내정로 20 , 탄천초등학교 (정자동)",37.36159935,127.1156452,정자동,정자3동
태평초등학교,"경기도 성남시 수정구 남문로32번길 7 , 태평초등학교 (태평동)",37.44495416,127.1316938,태평동,태평3동
하원초등학교,"경기도 성남시 중원구 광명로 396 (금광동, 하원초등학교)",37.44625438,127.1702362,금광동,금광1동
하탑초등학교,경기도 성남시 분당구 양현로 262 (야탑동),37.4073264,127.1266127,야탑동,야탑2동
한솔초등학교,"경기도 성남시 분당구 돌마로 303 , 한솔초등학교 (정자동)",37.36677602,127.1180159,정자동,정자2동
희망대초등학교,"경기도 성남시 수정구 공원로370번길 29 (신흥동,희망대초등학교)",37.44749919,127.1491148,신흥동,신흥2동
관양초등학교,"경기도 안양시 동안구 관평로336번길 23 (관양동, 관양초등학교)",37.40674538,126.9600516,관양동,관양동
귀인초등학교,"경기도 안양시 동안구 귀인로 248 , 귀인초등학교 (평촌동)",37.38675429,126.9660335,평촌동,귀인동
달안초등학교,"경기도 안양시 동안구 동안로 178 (비산동,달안초등학교)",37.39460528,126.9500874,비산동,달안동
덕천초등학교,"경기도 안양시 만안구 전파로 27 , 덕천초등학교  (안양동)",37.39206633,126.9359513,안양동,안양7동
동안초등학교,"경기도 안양시 동안구 관평로138번길 36 (평촌동,동안초등학교)",37.38956957,126.9649077,평촌동,평안동
만안초등학교,경기도 안양시 만안구 안양로384번길 13 (안양동),37.40654197,126.9159687,안양동,안양2동
명학초등학교,"경기도 안양시 만안구 명학로 55 , 명학초등학교 (안양동)",37.37997664,126.9344138,안양동,안양8동
민백초등학교,"경기도 안양시 동안구 부림로 22 , 민백초등학교 (평촌동,민백초등학교)",37.38646671,126.9704853,평촌동,귀인동
박달초등학교,"경기도 안양시 만안구 삼봉로 38 (박달동,박달초등학교)",37.40071442,126.9024524,박달동,호현동
벌말초등학교,"경기도 안양시 동안구 학의로408번길 25 , 벌말초등학교 (평촌동)",37.39383705,126.9808953,평촌동,평촌동
범계초등학교,"경기도 안양시 동안구 동안로 90 (호계동,범계초등학교)",37.38729242,126.9543555,호계동,범계동
부림초등학교,경기도 안양시 동안구 달안로 161 (관양동),37.40035274,126.960093,관양동,부림동
비산초등학교,"경기도 안양시 동안구 운곡로 52 , 비산초등학교 (비산동)",37.40526069,126.943703,비산동,비산3동
삼봉초등학교,"경기도 안양시 만안구 박달로437번길 21 , 삼봉초등학교 (박달동)",37.40291134,126.8991863,박달동,호현동
삼성초등학교,"경기도 안양시 만안구 경수대로 1240 (석수동, 삼성초등학교)",37.4195815,126.9119829,석수동,석수1동
석수초등학교,"경기도 안양시 만안구 석수로 110 , 석수초등학교 (석수동)",37.40610427,126.9007563,석수동,충훈동
신안초등학교,"경기도 안양시 만안구 능곡로 52 (안양동,신안초등학교)",37.38960225,126.9148624,안양동,안양9동
안양관악초등학교,"경기도 안양시 동안구 일동로 201 , 안양관악초등학교 (관양동)",37.40659926,126.968165,관양동,관양동
안양남초등학교,"경기도 안양시 동안구 흥안대로 275 , 안양남초등학교 (호계동)",37.37989412,126.9684656,호계동,갈산동
안양덕현초등학교,경기도 안양시 동안구 갈산로 34 안양덕현초(호계동),37.37549471,126.9623993,호계동,갈산동
안양동초등학교,"경기도 안양시 동안구 임곡로80번길 34 (비산동,안양동초등학교)",37.40686228,126.9349691,비산동,비산1동
안양부안초등학교,"경기도 안양시 동안구 달안로 113 , 안양부안초등학교 (관양동)",37.3983563,126.9542396,관양동,부림동
안양부흥초등학교,"경기도 안양시 동안구 달안로 37 , 안양부흥초등학교 (비산동)",37.3947605,126.9465091,비산동,부흥동
안양서초등학교,경기도 안양시 만안구 양화로37번길 32 (안양동),37.3969151,126.911039,안양동,안양3동
안양신기초등학교,경기도 안양시 동안구 동안로 26 (호계동),37.3816429,126.9569687,호계동,신촌동
안양양지초등학교,"경기도 안양시 만안구 병목안로130번길 69 , 안양양지초등학교 (안양동)",37.39224518,126.9045522,안양동,안양9동
안양중앙초등학교,경기도 안양시 동안구 경수대로883번길 11 (비산동),37.39559392,126.9379763,비산동,비산2동
안양초등학교,경기도 안양시 만안구 현충로28번길 54 (안양동),37.39425015,126.9281411,안양동,안양5동
안일초등학교,"경기도 안양시 만안구 안양천서로 339 (안양동, 안일초등학교)",37.40412336,126.9222899,안양동,안양1동
연현초등학교,"경기도 안양시 만안구 연현로1번길 55 , 연현초등학교 (석수동, 연현초등학교)",37.4252211,126.9025062,석수동,석수2동
인덕원초등학교,"경기도 안양시 동안구 관양로 311 (관양동, 인덕원초등학교)",37.39727081,126.979583,관양동,인덕원동
평촌초등학교,"경기도 안양시 동안구 평촌대로180번길 56 , 평촌초등학교 (평촌동)",37.38839772,126.9601264,평촌동,평안동
호계초등학교,경기도 안양시 동안구 경수대로707번길 27 (호계동),37.38426735,126.9501975,호계동,호계2동
호성초등학교,"경기도 안양시 동안구 호성로 43-2 (호계동, 호성초등학교)",37.36625525,126.9630267,호계동,호계3동
호원초등학교,"경기도 안양시 동안구 경수대로623번길 72 , 호원초등학교 (호계동)",37.37509729,126.953336,호계동,호계2동
희성초등학교,"경기도 안양시 동안구 학의로 86 , 희성초등학교 (비산동)",37.39836601,126.9487102,비산동,달안동
고기초등학교,경기도 용인시 수지구 고기로 385 (고기동),37.35888173,127.066072,고기동,동천동
고림초등학교,"경기도 용인시 처인구 한터로152번길 22 (고림동, 고림초등학교)",37.24731988,127.2268409,고림동,유림2동
관곡초등학교,경기도 용인시 기흥구 관곡로 61 (구갈동),37.28322495,127.1137416,구갈동,구갈동
구갈초등학교,"경기도 용인시 기흥구 구갈로 36 , 구갈초등학교 (구갈동)",37.27794262,127.1119291,구갈동,구갈동
구성초등학교,"경기도 용인시 기흥구 구성로 51 (마북동,구성초등학교)",37.2956668,127.1153666,마북동,마북동
기흥초등학교,"경기도 용인시 기흥구 공세로82번길 5 , 기흥초등학교 (공세동)",37.23191879,127.1098018,공세동,기흥동
남곡초등학교,"경기도 용인시 처인구 남사읍 한숲로 110 (남사읍, 남곡초등학교)",37.15783665,127.1748328,남사읍 완장리,남사읍
남사초등학교,"경기도 용인시 처인구 남사면 처인성로185번길 9-10 (남사면,남사초등학교)",37.11363859,127.1482825,남사읍 봉무리,남사읍
남촌초등학교,"경기도 용인시 처인구 남사읍 천덕산로 330 (남사읍, 남촌초등학교)",37.10172278,127.137701,남사읍 진목리,남사읍
능원초등학교,"경기도 용인시 처인구 모현읍 충렬로8번길 29 , 능원초등학교 (모현읍)",37.34319393,127.1738484,모현읍 능원리,모현읍
용인대일초등학교,"경기도 용인시 수지구 푸른솔로 98 (죽전동,대일초등학교)",37.32803954,127.1188052,죽전동,죽전3동
대지초등학교,"경기도 용인시 수지구 대지로51번길 6 (죽전동,대지초등학교)",37.33017106,127.1160431,죽전동,죽전1동
대현초등학교,경기도 용인시 수지구 용구대로2771번길 16 (죽전동),37.33359249,127.106521,죽전동,죽전2동
동천초등학교,경기도 용인시 수지구 고기로 71 (동천동),37.34461156,127.0933932,동천동,동천동
마북초등학교,"경기도 용인시 기흥구 연원로 31 (마북동, 마북초등학교)",37.30281997,127.1100414,마북동,마북동
마성초등학교,경기도 용인시 기흥구 용구대로2360번길 29 (마북동),37.29743042,127.1131933,마북동,마북동
용인심곡초등학교,경기도 용인시 수지구 심곡로 59 (상현동),37.30900879,127.0789331,상현동,상현1동
모현초등학교,"경기도 용인시 처인구 모현면 문현로 179 , 모현초등학교 (모현면)",37.34347639,127.2284868,모현읍 매산리,모현읍
백봉초등학교,"경기도 용인시 처인구 백암면 죽양대로748번길 12 (백암면,백봉초등학교)",37.13797647,127.399982,백암면 백봉리,백암면
백암초등학교,"경기도 용인시 처인구 백암면 백원로 501 (백암면,백암초등학교)",37.16414573,127.36749,백암면 근창리,백암면
백암초등학교수정분교장,"경기도 용인시 처인구 백암면 청강가창로105번길 55-12 (백암면, 백암초등학교수정분교)",37.18619793,127.360458,백암면 가창리,백암면
보라초등학교,경기 용인시 기흥구 금화로105번길 33 보라초등학교 (상갈동),37.2639581,127.1072727,상갈동,상갈동
보정초등학교,"경기도 용인시 기흥구 신촌로73번길 28 (보정동, 보정초등학교)",37.30911967,127.1110797,보정동,보정동
산양초등학교,경기도 용인시 기흥구 산양로 2 (신갈동),37.28378417,127.1090133,신갈동,신갈동
상갈초등학교,"경기도 용인시 기흥구 금화로58번길 17 (상갈동,상갈초등학교)",37.26425129,127.1109979,상갈동,상갈동
상하초등학교,경기도 용인시 기흥구 중부대로788번길 27 (상하동),37.25702806,127.1405398,상하동,상하동
상현초등학교,경기도 용인시 수지구 만현로67번길 23 (상현동),37.30902368,127.0898887,상현동,상현2동
서룡초등학교,"경기도 용인시 처인구 중부대로1281번길 11 (역북동, 서룡초등학교)",37.23811035,127.187068,역북동,역북동
서원초등학교,"경기 용인시 수지구 상현로 45 (상현동,서원초등학교)",37.30375053,127.0785218,상현동,상현1동
서천초등학교,"경기도 용인시 기흥구 서그내로62번길 6 (서천동, 서천초등학교)",37.24309122,127.0721596,서천동,서농동
성복초등학교,"경기도 용인시 수지구 성복2로78번길 52 (성복동,성복초등학교)",37.31953085,127.0779088,신봉동,신봉동
소현초등학교,"경기도 용인시 수지구 만현로133번길 78 (상현동, 소현초등학교)",37.30192517,127.0924337,상현동,상현2동
솔개초등학교,경기도 용인시 수지구 상현로 79 (상현동),37.30581999,127.0820296,상현동,상현1동
송전초등학교,"경기도 용인시 처인구 이동읍 경기동로687번길 14 , 송전초등학교 (이동읍, 송전초등학교)",37.1408151,127.1986336,이동읍 송전리,이동읍
수지초등학교,"경기도 용인시 수지구 정평로13번길 30 (수지초등학교, 풍덕천동)",37.31640751,127.0854758,풍덕천동,풍덕천2동
신갈초등학교,경기도 용인시 기흥구 신갈로 76 (신갈동),37.27379092,127.1066341,신갈동,신갈동
신월초등학교,"경기도 용인시 수지구 풍덕천로 86 , 신월초등학교 (풍덕천동)",37.32052216,127.0928965,풍덕천동,풍덕천2동
양지초등학교,"경기도 용인시 처인구 양지면 교동로 30 (양지면, 양지초등학교)",37.23707824,127.2844489,양지읍 양지리,양지읍
어정초등학교,"경기도 용인시 기흥구 어정로 155 , 어정초등학교 (중동)",37.27695642,127.1474013,중동,동백3동
언동초등학교,"경기도 용인시 기흥구 언남로 55 (언남동,언동초등학교)",37.29536064,127.131593,언남동,구성동
역북초등학교,"경기도 용인시 처인구 명지로 15-30 , 역북초등학교 (김량장동)",37.23457297,127.1924469,김량장동,중앙동
왕산초등학교,"경기도 용인시 처인구 모현읍 백옥대로 2366번길 7-8 (모현읍, 모현우체국)",37.33527089,127.2507787,모현읍 왕산리,모현읍
용마초등학교,"경기도 용인시 처인구 금학로 471-1 , 용마초등학교 (마평동)",37.23630996,127.215388,마평동,동부동
용인둔전초등학교,"경기도 용인시 처인구 포곡읍 포곡로118번길 61 (포곡읍, 둔전초등학교)",37.26873077,127.2252393,포곡읍 둔전리,포곡읍
용인초등학교,"경기 용인시 처인구 금학로367번길 14 (김량장동,용인초등학교)",37.23856867,127.2052621,김량장동,중앙동
용천초등학교,"경기도 용인시 처인구 이동면 백옥대로 612 , 용천초등학교 (이동면)",37.19165335,127.2087149,이동읍 천리,이동읍
운학초등학교,"경기도 용인시 처인구 동부로465번길 7 (운학동,운학초등학교)",37.20278722,127.2466709,운학동,동부동
원삼초등학교,"경기도 용인시 처인구 원삼면 하사로 1 , 원삼초등학교 (원삼면, 원삼초등학교)",37.16355642,127.3161379,원삼면 독성리,원삼면
이현초등학교,"경기도 용인시 기흥구 이현로 83 (보정동, 이현초등학교)",37.31029508,127.0931044,보정동,보정동
장평초등학교,"경기도 용인시 처인구 백암면 한택로 446 (백암면,장평초등학교)",37.11907332,127.3776064,백암면 장평리,백암면
정평초등학교,"경기도 용인시 수지구 정평로 64 (풍덕천동,정평초등학교)",37.32083142,127.0885087,풍덕천동,풍덕천2동
제일초등학교,"경기도 용인시 처인구 양지면 중부대로2517번길 42-7 , 제일초등학교 (양지면)",37.24280492,127.3135289,양지읍 제일리,양지읍
좌항초등학교,"경기도 용인시 처인구 원삼면 원양로 603 (원삼면, 좌항초등학교)",37.20182797,127.3203483,원삼면 좌항리,원삼면
죽전초등학교,"경기도 용인시 수지구 용구대로2772번길 15 (죽전동,죽전초등학교)",37.33376682,127.1103796,죽전동,죽전2동
청곡초등학교,"경기도 용인시 기흥구 덕영대로2077번길 52 , 청곡초등학교 (영덕동)",37.2674933,127.0933821,영덕동,영덕2동
토월초등학교,"경기도 용인시 수지구 수지로296번길 3 , 토월초등학교 (풍덕천동, 토월초등학교)",37.32522741,127.0915473,풍덕천동,풍덕천1동
포곡초등학교,"경기도 용인시 처인구 포곡읍 부곡로 24 (포곡읍, 포곡초등학교)",37.28217962,127.2202404,포곡읍 전대리,포곡읍
풍덕초등학교,"경기도 용인시 수지구 수지로 367 , 풍덕초등학교 (풍덕천동)",37.33007411,127.0952528,풍덕천동,풍덕천1동
풍천초등학교,"경기도 용인시 수지구 진산로66번길 20 (풍덕천동,풍천초등학교)",37.31616998,127.0955107,풍덕천동,풍덕천2동
한터초등학교,"경기도 용인시 처인구 양지면 한터로571번길 4 , 한터초등학교 (양지면)",37.26200682,127.2682721,양지읍 대대리,양지읍
홍천초등학교,"경기도 용인시 수지구 신봉2로14번길 49 , 홍천초등학교 (신봉동)",37.32663648,127.0798022,신봉동,신봉동
교동초등학교,경기도 용인시 기흥구 마북로 124-10 (마북동),37.29997921,127.1224865,마북동,마북동
나곡초등학교,"경기도 용인시 기흥구 사은로126번길 26 , 나곡초등학교 (보라동)",37.25372927,127.1187114,보라동,보라동
석천초등학교,"경기도 부천시 계남로 29 (상동, 석천초등학교)",37.51047541,126.7521476,상동,상3동
효자초등학교,경기도 용인시 수지구 성복1로 106-1 (성복동),37.31735232,127.0673443,성복동,성복동
늘푸른초등학교,"경기도 성남시 분당구 정자일로 87 , 늘푸른초등학교 (정자동)",37.35833354,127.1056708,정자동,정자1동
부천일신초등학교,"경기도 부천시 범안로96번길 26 (범박동, 부천일신초등학교)",37.47357732,126.8069948,범박동,범박동
솔안초등학교,"경기도 부천시 경인로1185번길 27 (송내동, 솔안초등학교)",37.48565504,126.7505835,송내동,송내1동
고양관산초등학교,"경기도 고양시 덕양구 통일로726번길 130 , 고양관산초등학교 (관산동,관산초등학교)",37.69212325,126.8665677,관산동,관산동
고양한내초등학교,"경기도 고양시 일산서구 고양대로255번길 27 (대화동, 고양한내초등학교)",37.66873607,126.7352344,대화동,송포동
한뫼초등학교,경기도 고양시 일산서구 고양대로 629 (일산동),37.68657933,126.7667049,일산동,일산1동
지석초등학교,"경기도 용인시 기흥구 어정로 62-25 , 지석초등학교 (상하동)",37.27004892,127.1390138,상하동,상하동
옥산초등학교,경기도 부천시 길주로 327 (중동),37.50314239,126.7792526,중동,중3동
성남정자초등학교,"경기도 성남시 분당구 분당수서로 442 , 성남정자초등학교 (정자동)",37.37451655,127.1049139,정자동,정자1동
지곡초등학교,"경기도 용인시 기흥구 사은로 274-45 (지곡동,지곡초등학교)",37.25220648,127.1384825,지곡동,보라동
언남초등학교,"경기도 용인시 기흥구 기흥로116번길 87 (언남동,언남초등학교)",37.28975883,127.1195878,언남동,구성동
용인이동초등학교,"경기도 용인시 처인구 이동면 백옥대로587번길 22 (이동면,이동초등학교)",37.19086523,127.2038871,이동읍 천리,이동읍
현암초등학교,"경기도 용인시 수지구 대지로 146 , 현암초등학교 (죽전동)",37.32877444,127.1248337,죽전동,죽전3동
독정초등학교,"경기도 용인시 기흥구 보정로 100 , 독정초등학교 (보정동)",37.31886937,127.1162657,보정동,보정동
용인대덕초등학교,경기도 용인시 수지구 죽전로293번길 14 (죽전동),37.33681391,127.1259149,죽전동,죽전1동
신리초등학교,경기도 용인시 수지구 신봉1로48번길 6 (신봉동),37.32235846,127.0808798,신봉동,신봉동
손곡초등학교,경기도 용인시 수지구 손곡로 68 (동천동),37.33686086,127.0949176,동천동,동천동
갈곡초등학교,"경기도 용인시 기흥구 강남동로 61 (구갈동,갈곡초등학교)",37.2712833,127.1332521,구갈동,구갈동
성지초등학교,경기도 용인시 기흥구 강남서로 38 성지초등학교,37.27496793,127.1286049,구갈동,구갈동
삼가초등학교,"경기도 용인시 처인구 중부대로1158번길 45 (삼가동, 삼가초등학교)",37.23677176,127.1702844,삼가동,삼가동
용인성산초등학교,경기도 용인시 처인구 백옥대로1362번길 41 용인성산초등학교,37.2586416,127.2158303,유방동,유림1동
용인신촌초등학교,경기도 용인시 수지구 죽전로27번길 14-19 (죽전동),37.32310319,127.1135322,죽전동,죽전3동
성남양지초등학교,경기도 성남시 수정구 논골로36번길 33 (양지동),37.45921737,127.1608837,양지동,양지동
샘모루초등학교,"경기도 안양시 동안구 관악대로 155 (비산동,샘모루초등학교)",37.39991741,126.9408426,비산동,비산1동
화창초등학교,경기 안양시 만안구 양화로217번길 30 화창초등학교,37.41208341,126.9032278,석수동,석수2동
부천송일초등학교,"경기도 부천시 경인로60번길 19 (송내동, 부천송일초등학교)",37.48290328,126.7624344,송내동,송내1동
남양주신촌초등학교,경기도 남양주시 평내로 122 (평내동),37.64550428,127.2398805,평내동,평내동
장내초등학교,"경기도 남양주시 평내로 64 , 장내초등학교 (평내동)",37.64109014,127.2348929,평내동,평내동
판곡초등학교,"경기도 남양주시 늘을3로 15 , 판곡초등학교 (호평동)",37.66015418,127.2418457,호평동,호평동
평동초등학교,"경기도 남양주시 호평로68번길 16 (호평동,평동초등학교)",37.6546338,127.247828,호평동,호평동
목암초등학교,"경기도 고양시 덕양구 푸른마을로 63 (고양동,목암초등학교)",37.71418948,126.9046556,고양동,고양동
김포신풍초등학교,경기도 김포시 풍무로208번길 14 (풍무동),37.61301703,126.7267941,풍무동,풍무동
대청초등학교,경기도 용인시 수지구 죽전로 276 (죽전동),37.33418826,127.1290495,죽전동,죽전1동
용인신릉초등학교,경기도 용인시 기흥구 새천년로 53 (신갈동),37.29026142,127.1147739,신갈동,신갈동
신일초등학교,"경기도 용인시 수지구 신봉2로48번길 28 , 신일초등학교 (신봉동)",37.32928881,127.0776935,신봉동,신봉동
안양호암초등학교,"경기 안양시 만안구 예술공원로103번길 73 (석수동,호암초등학교)",37.42084146,126.9162901,석수동,석수1동
나눔초등학교,"경기도 안양시 동안구 흥안대로414번길 22 , 나눔초등학교 (평촌동)",37.39056951,126.9755808,평촌동,평촌동
부천양지초등학교,"경기도 부천시 안곡로 130 , 부천양지초등학교 (괴안동, 부천양지초등학교)",37.48057992,126.8154885,괴안동,역곡3동
사능초등학교,"경기도 남양주시 진건읍 사릉로372번길 2 , 사능초등학교 (진건읍)",37.65542076,127.1840123,진건읍 사능리,진건읍
남양주백봉초등학교,"경기도 남양주시 의안로 158 (평내동, 백봉초등학교)",37.64343945,127.2424204,평내동,평내동
양오초등학교,"경기도 남양주시 오남읍 양지로 261-35 (오남읍, 양오초등학교)",37.69759593,127.192346,오남읍 양지리,오남읍
신평초등학교,"경기도 하남시 신장동로 67 , 신평초등학교 (신장동)",37.5441645,127.2150372,신장동,신장2동
상미초등학교,경기도 부천시 상이로 64 상동 상미초등학교,37.49472051,126.7445564,상동,상2동
어람초등학교,"경기도 남양주시 오남읍 진건오남로550번길 25 , 어람초등학교 (오남읍)",37.68248891,127.2131022,오남읍 오남리,오남읍
동산초등학교,"경기도 부천시 오정로251번길 50 (오정동, 동산초등학교)",37.53145116,126.784923,오정동,오정동
동막초등학교,"경기도 용인시 기흥구 동백8로 39 , 동막초등학교 (동백동, 동막초등학교)",37.28608046,127.1555391,동백동,동백1동
석성초등학교,경기도 용인시 기흥구 동백2로 53 (중동),37.27037415,127.1578799,중동,동백2동
동백초등학교,"경기도 용인시 기흥구 동백평촌로 69 , 동백초등학교 (동백동)",37.28055206,127.156354,동백동,동백1동
용인백현초등학교,"경기도 용인시 기흥구 동백8로 108 (동백동,용인백현초등학교)",37.28310549,127.1623938,동백동,동백1동
용인초당초등학교,"경기도 용인시 기흥구 동백중앙로 78 (중동,초당초등학교)",37.26345305,127.1609034,중동,동백2동
가좌초등학교,"경기도 고양시 일산서구 가좌2로 31 (가좌동,가좌초등학교)",37.68842622,126.7215581,가좌동,가좌동
통진초등학교,경기도 김포시 통진읍 조강로 116 (통진읍),37.69388578,126.5944173,통진읍 서암리,통진읍
다솜초등학교,"경기도 고양시 일산동구 숲속마을로 139 (풍동, 다솜초등학교)",37.67258669,126.7965778,풍동,풍산동
소안초등학교,"경기도 부천시 소사구 소사동로72번길 29 (소사본동, 소안초등학교)",37.47243434,126.8040593,소사본동,소사본1동
풍동초등학교,"경기도 고양시 일산동구 숲속마을로 14-43 (풍동, 풍동초등학교)",37.66951599,126.8025233,풍동,풍산동
용인한일초등학교,"경기도 용인시 기흥구 한보라1로 145 , 용인한일초등학교 (공세동)",37.24340534,127.1068238,공세동,기흥동
나산초등학교,경기도 용인시 기흥구 한보라1로43번길 8 (보라동),37.25037277,127.1097713,보라동,보라동
예봉초등학교,"경기도 남양주시 와부읍 수레로 108 (와부읍,예봉초등학교)",37.59204603,127.2209856,와부읍 덕소리,와부읍
하늘초등학교,"경기도 고양시 일산동구 하늘마을1로 46 , 하늘초등학교 (중산동,하늘초등학교)",37.6773001,126.7895597,중산동,중산2동
성곡초등학교,"경기도 부천시 여월로 75 (여월동, 성곡초등학교)",37.51295869,126.8055279,여월동,성곡동
모당초등학교,"경기도 고양시 일산동구 하늘마을로 144 (중산동, 모당초등학교)",37.67946225,126.7811864,중산동,중산2동
청덕초등학교,"경기도 용인시 기흥구 구성1로 61 (청덕동, 청덕초등학교)",37.29439648,127.1492572,청덕동,구성동
장기초등학교,"경기도 김포시 김포한강2로 173 (장기동,장기초등학교)",37.64245358,126.6644116,장기동,장기본동
도촌초등학교,"경기도 성남시 중원구 도촌남로 99 , 도촌초등학교 (도촌동)",37.41469654,127.1583269,도촌동,도촌동
중동초등학교,"경기도 부천시 심중로75번길 37 (중동, 중동초등학교)",37.49004153,126.7692666,중동,중동
가운초등학교,경기도 남양주시 가운로2길 54 (가운동),37.60057,127.1558101,다산동,다산2동
신곡초등학교,"경기도 김포시 고촌읍 수기로 67-30 , 신곡초등학교 (고촌읍)",37.59671156,126.7664388,고촌읍 신곡리,고촌읍
하남풍산초등학교,"경기도 하남시 덕풍북로 100 (덕풍동, 풍산초등학교)",37.55436066,127.2018535,덕풍동,덕풍3동
아람초등학교,경기도 고양시 덕양구 서정마을로 36 (행신동),37.61945664,126.8504123,행신동,행신4동
성남송현초등학교,경기도 성남시 분당구 동판교로 258 (삼평동),37.40540399,127.1163459,삼평동,삼평동
보평초등학교,"경기도 성남시 분당구 동판교로 154 , 보평초등학교 (삼평동)",37.39603837,127.1177564,삼평동,삼평동
운중초등학교,경기도 성남시 분당구 운중로45번길 8 (운중동),37.39251914,127.068927,운중동,운중동
판교초등학교,"경기도 성남시 분당구 판교원로 231 , 판교초등학교  (판교동)",37.38728227,127.0914433,판교동,판교동
산운초등학교,경기도 성남시 분당구 판교원로117번길 11 (운중동),37.38975272,127.079026,운중동,운중동
구룡초등학교,"경기도 남양주시 늘을3로 120 (호평동,구룡초등학교)",37.65792043,127.2524873,호평동,호평동
건원초등학교,경기 구리시 동구릉로80번길 15 건원초등학교 (인창동),37.60731242,127.1355576,인창동,인창동
진접초등학교,"경기도 남양주시 진접읍 해밀예당2로 102 , 진접초등학교 (진접읍)",37.71713977,127.1997562,진접읍 금곡리,진접읍
차산초등학교,"경기도 남양주시 화도읍 수레로 1105-23 (화도읍,차산초등학교)",37.63632251,127.3017247,화도읍 차산리,화도읍
충현초등학교,경기도 광명시 성채안로 16 (소하동),37.43308898,126.8868505,소하동,소하2동
